acc.date,type,reg,operator,fat,location,dmg,acc.year,acc_type
2018-03-26,CASA,N107BH,Bighorn Airways,0.0,"Sheridan Airport, WY (SHR)",sub,2018.0,Non-Fatal
2018-03-26,CASA,N217BH,Bighorn Airways,0.0,"Sheridan Airport, WY (SHR)",unk,2018.0,Non-Fatal
2018-03-27,Airbus,G-EZMK,easyJet,0.0,Murcia-San Javier Airport (MJV),sub,2018.0,Non-Fatal
2018-03-28,Boeing,4X-EAK,El Al Israel Airlines,0.0,Tel Aviv-Ben Gurion International Airport (TLV/LLBG),sub,2018.0,Non-Fatal
2018-03-28,Boeing,D-ABLB,Germania,0.0,Tel Aviv-Ben Gurion International Airport (TLV/LLBG),sub,2018.0,Non-Fatal
2018-03-29,Beechcraft,N31TN,Lake Clark Air,0.0,"Pilot Point Airport, AK (PIP)",sub,2018.0,Non-Fatal
2018-03-29,ATR,XA-UAV,Aeromar,0.0,Mexico City-Benito Juárez International Airport (MEX),sub,2018.0,Non-Fatal
2018-03-29,ATR,XA-UYY,Aeromar,0.0,Mexico City-Benito Juárez International Airport (MEX),sub,2018.0,Non-Fatal
2018-03-29,Fairchild,CP-2459,Línea Aérea Amaszonas,0.0,Riberalta-Capitán Av. Selin Zeitun Lopez Airport (RIB),sub,2018.0,Non-Fatal
2018-03-30,Antonov,UR-KDM,Cavok Air,0.0,Gao Airport (GAQ),sub,2018.0,Non-Fatal
2018-03-30,Cessna,N126MT,2M Leasing LLC,0.0,"Orlando-Central Florida Regional Airport, FL (SFB)",sub,2018.0,Non-Fatal
2018-03-31,Cessna,N9339B,Skydive the Ranch,0.0,"near Gardiner Airport, NY",sub,2018.0,Non-Fatal
2018-04-04,Dassault,XA-CDT,Unknown,0.0,"Houston-William P. Hobby Airport, TX (HOU)",w/o,2018.0,Non-Fatal
2018-04-04,Learjet,N759SH,Henning Aviation LLC,0.0,"Houston-William P. Hobby Airport, TX (HOU)",w/o,2018.0,Non-Fatal
